mirna_id	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
hsa-mir-433	121.61294141497744	-2.139920779619918	0.4444242455310987	-4.815040585966808	1.4716997558340925e-06	4.912163423446242e-06
hsa-mir-4421	2.013508090785814	3.99187558486019	1.704534235308818	2.3419157574954568	0.0191850447393958	0.0306960715830334
hsa-mir-4443	29.25885651486585	5.713515331029488	1.2061172664195297	4.737114284078351	2.167829281002553e-06	7.094714010553809e-06
hsa-mir-4446	0.8994675445317195	-2.8573890616687807	1.135113180311781	-2.517272384137009	0.0118267358372991	0.0200022646375797
hsa-mir-448	2.3992153370888354	-3.4117998159466625	1.087776855253618	-3.1364887012154647	0.0017098402500834	0.003433304725267
hsa-mir-449a	1.7514606435520128	2.465409539132757	1.101022505366304	2.239199950152272	0.0251429090961664	0.0389908497983626
hsa-mir-4501	1.4665759067193835	-4.070501464367281	1.2010221755828567	-3.3891975911201344	0.0007009747969366	0.0015420074173014
hsa-mir-450a-1	81.99226197241632	5.733482490791218	0.6617742741293574	8.663803829990663	4.562782692603789e-18	5.1103166157162434e-17
hsa-mir-450a-2	85.39275488375675	5.665913542928188	0.6443233632009312	8.79358698834157	1.448593554163833e-18	1.8252278782464292e-17
hsa-mir-450b	162.45734654328874	4.951593952376357	0.5539883090017441	8.938083840250803	3.959766136110812e-19	5.1172362374355116e-18
hsa-mir-452	61.96535398130838	3.4418675722713004	0.9228391862425416	3.7296504348556176	0.0001917456002311	0.0004623913039067
hsa-mir-4521	21.377459164544817	4.919682868119623	0.979270738164368	5.023823010724811	5.065291986157046e-07	1.836623856851188e-06
hsa-mir-4525	1.1201298271701732	-2.837463852655216	1.0732291706041166	-2.643856438469724	0.0081967413099391	0.014294663045707
hsa-mir-454	203.9143881249261	4.72394187759557	0.3435635665835624	13.749833617606832	5.1046784745096654e-43	2.1439649592940596e-41
hsa-mir-455	298.2100650270473	2.134513948389174	0.4047685611752912	5.273418326243944	1.3390586056880338e-07	5.191427209744377e-07
hsa-mir-4636	6.927791215337312	4.014636849009884	0.8832602532927027	4.545247942544378	5.487062465813914e-06	1.7056653179106974e-05
hsa-mir-4661	0.957554230762431	-2.877654634075892	1.21564357509378	-2.367186149816896	0.0179239150547058	0.0288615117813793
hsa-mir-4662a	8.639189819448005	-2.1474121964350297	0.4670516478582951	-4.597804560335393	4.26966222637245e-06	1.3449436013073215e-05
hsa-mir-4677	6.428681955885784	-1.119527134412065	0.4703161013923101	-2.3803716927782173	0.0172951829140102	0.0280239231302209
hsa-mir-4787	4.968282762581031	-2.350224334947264	0.5566529876260697	-4.222063632443883	2.4207574255103864e-05	6.854279452006936e-05
hsa-mir-484	248.23011806192264	1.4638779670594568	0.2970327330802789	4.928338879957096	8.293168351897378e-07	2.9026089231640824e-06
